ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
26502,96.33,37.17,3.38,13.70,34.17,967.96,23.18,-16.92,40.09,14.92,-7.84,14.92,-8.85,81,22,0,104.27,58,2,58,3.00,22.00,157.09,859.29,157.09,702.20,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
29064,97.33,36.87,5.12,14.02,34.96,953.96,24.63,-15.47,40.10,16.13,-6.28,16.13,-7.27,118,28,1,93.96,76,5,76,6.00,27.00,226.08,991.64,226.08,765.55,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
26570,76.93,33.69,-2.76,12.35,29.46,1110.56,17.64,-24.30,41.94,-16.77,-6.06,9.82,-16.77,224,30,6,42.73,77,27,54,77.00,24.00,414.61,485.99,414.61,71.38,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
24220,113.12,43.41,4.09,13.48,24.95,1462.67,29.44,-24.59,54.03,21.25,-14.88,21.25,-14.88,195,53,1,110.88,134,5,134,5.00,52.00,364.34,912.02,364.34,547.68,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
23195,102.33,15,26.95,9.58,58.79,213.40,34.10,17.81,16.29,27.18,24.40,29.10,23.84,1049,218,3,78.84,506,26,253,36.00,215.00,1505.07,2606.97,1505.07,1101.89,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
29177,95.37,21.97,27.14,9.62,49.43,364,35.70,16.24,19.45,28.59,23.89,30.69,21.79,695,145,1,89.38,352,5,234,8.00,144.00,1108.95,2614.63,1108.95,1505.68,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
20624,105.91,36.98,9,12.46,30.13,1045.82,28.29,-13.08,41.37,19.82,-4.56,21.27,-4.56,280,71,1,93.78,168,5,155,5.00,70.00,508.98,1317.90,508.98,808.92,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24531,106,37,9,12.46,30.13,1045.82,28.29,-13.08,41.37,19.82,-4.56,21.27,-4.56,280,71,1,93.78,168,5,155,5.00,70.00,508.98,1317.90,508.98,808.92,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24532,106,37,9,12.46,30.13,1045.82,28.29,-13.08,41.37,19.82,-4.56,21.27,-4.56,280,71,1,93.78,168,5,155,5.00,70.00,508.98,1317.90,508.98,808.92,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24534,106,37,9,12.46,30.13,1045.82,28.29,-13.08,41.37,19.82,-4.56,21.27,-4.56,280,71,1,93.78,168,5,155,5.00,70.00,508.98,1317.90,508.98,808.92,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
