ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
24511,121,32,21.95,13.44,37.38,796.41,40.37,4.42,35.95,25.32,12.55,31.32,12.55,770,112,28,38.42,297,108,192,108.00,84.00,1200.82,2356.01,1200.82,1155.20,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24059,99.70,18.26,23.17,8.97,52.29,213.32,30.38,13.23,17.15,23.99,20.45,25.27,20.36,1032,200,4,81.67,479,20,364,44.00,196.00,1488.10,2426.40,1488.10,938.29,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
20978,102.80,36.60,16.81,20.15,46.67,934.88,40.68,-2.49,43.17,27.80,7.41,28.31,6.32,193,43,1,90.15,111,5,100,5.00,42.00,360.84,1994.82,360.84,1633.98,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20985,102.90,36.30,20.69,20.91,43.56,1069.21,47.13,-0.88,48.01,32.57,9.19,33.69,8.26,163,36,1,84.92,92,6,80,6.00,35.00,307.74,2276.95,307.74,1969.21,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
29040,70.99,23.44,27.56,24.48,57.30,481.61,48.66,5.94,42.72,28.29,21.23,33.69,21.23,492,203,0,160.27,431,0,49,0.00,203.00,836.07,2631.10,836.07,1795.03,0.00,C:EU,In,In,Out,Out,In,Out,Out,Out,Out,Out,Out
26502,96.33,37.17,18.06,26.31,45.15,1154.14,51.37,-6.90,58.27,33.60,11.05,33.60,5.96,39,13,0,114.89,32,0,32,1.00,13.00,76.69,2091.69,76.69,2015.00,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
29064,97.33,36.87,21.09,25.11,45.67,1083.16,51.55,-3.44,54.99,35.02,12.10,35.02,9.16,53,14,0,95.27,36,1,36,5.00,14.00,103.74,2302.75,103.74,2199.01,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
26570,76.93,33.69,14.68,24.39,46.46,1028.44,42.17,-10.33,52.50,27.34,18.78,27.34,2.63,49,15,0,108.87,39,2,39,5.00,15.00,96.04,1819.00,96.04,1722.96,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
24220,113.12,43.41,14.70,17.73,31.15,1452.49,45.68,-11.23,56.92,33.10,-2.07,33.10,-2.07,192,53,1,109.50,131,5,131,5.00,52.00,359.09,1820.70,359.09,1461.61,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
23195,102.33,15,26.19,9.91,64.81,158.74,32.76,17.47,15.29,26.93,24.65,27.64,24.07,1019,214,3,78.99,489,26,325,35.00,211.00,1475.00,2575.03,1475.00,1100.04,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
29177,95.37,21.97,21.90,10.07,45.73,343.95,33.18,11.16,22.02,22.98,19.08,25.81,17.30,703,142,1,88.30,348,6,245,7.00,141.00,1118.97,2353.00,1118.97,1234.03,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
20624,105.91,36.98,19.93,19.40,42.67,1059.90,44.08,-1.38,45.46,31.82,7.51,32.35,7.51,175,33,1,78.23,89,5,83,5.00,32.00,329.11,2226.16,329.11,1897.05,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24531,106,37,18.83,19.15,42.89,1043.46,42.70,-1.95,44.65,30.68,6.74,31.16,6.74,193,37,1,77.68,99,6,91,6.00,36.00,360.84,2148.65,360.84,1787.81,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24532,106,37,18.83,19.15,42.89,1043.46,42.70,-1.95,44.65,30.68,6.74,31.16,6.74,193,37,1,77.68,99,6,91,6.00,36.00,360.84,2148.65,360.84,1787.81,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24534,106,37,18.83,19.15,42.89,1043.46,42.70,-1.95,44.65,30.68,6.74,31.16,6.74,193,37,1,77.68,99,6,91,6.00,36.00,360.84,2148.65,360.84,1787.81,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24535,106,37,18.83,19.15,42.89,1043.46,42.70,-1.95,44.65,30.68,6.74,31.16,6.74,193,37,1,77.68,99,6,91,6.00,36.00,360.84,2148.65,360.84,1787.81,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
27765,113.08,43.79,14.02,16.89,30.11,1504.47,44.58,-11.51,56.10,32.95,-3.54,32.95,-3.54,191,53,1,111.12,131,4,131,4.00,52.00,357.33,1762.31,357.33,1404.98,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27752,112.63,43.54,14.22,17.16,30.45,1494.06,44.98,-11.39,56.37,33.06,-3.12,33.06,-3.12,185,51,1,109.04,125,4,125,4.00,50.00,346.78,1779.58,346.78,1432.79,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27763,113.14,43.79,14.02,16.89,30.11,1504.47,44.58,-11.51,56.10,32.95,-3.54,32.95,-3.54,191,53,1,111.12,131,4,131,4.00,52.00,357.33,1762.31,357.33,1404.98,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27756,112.75,43.64,14.04,16.82,30.22,1485.55,44.47,-11.19,55.66,32.78,-3.17,32.78,-3.17,190,52,1,108.77,128,4,128,4.00,51.00,355.58,1764.04,355.58,1408.46,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27761,112.90,43.74,14,17.01,30.09,1512.10,44.75,-11.80,56.55,33.02,-3.64,33.02,-3.64,189,52,1,111.35,130,4,130,4.00,51.00,353.82,1760.58,353.82,1406.76,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27754,112.68,43.60,14.04,16.82,30.22,1485.55,44.47,-11.19,55.66,32.78,-3.17,32.78,-3.17,190,52,1,108.77,128,4,128,4.00,51.00,355.58,1764.04,355.58,1408.46,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
