ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
24535,106,37,13.09,11.23,28.05,1046.22,31.95,-8.10,40.05,24.22,1.15,25.62,-0.29,370,96,4,90.49,214,15,209,23.00,92.00,653.48,1681.14,653.48,1027.66,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
27765,113.08,43.79,8.29,12.03,21.92,1554.07,33.47,-21.42,54.89,26.73,-1.66,26.73,-11.56,172,34,2,58.09,79,17,79,30.00,32.00,323.78,1255.82,323.78,932.04,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27752,112.63,43.54,8.32,12.11,22.22,1537.41,33.53,-20.97,54.49,26.64,-1.59,26.64,-11.23,172,34,2,56.13,77,18,77,31.00,32.00,323.78,1258.43,323.78,934.65,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27763,113.14,43.79,8.29,12.03,21.92,1554.07,33.47,-21.42,54.89,26.73,-1.66,26.73,-11.56,172,34,2,58.09,79,17,79,30.00,32.00,323.78,1255.82,323.78,932.04,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27756,112.75,43.64,8.18,11.82,21.90,1530.40,33.14,-20.85,53.99,26.43,-1.66,26.43,-11.27,174,34,2,56.55,79,18,79,31.00,32.00,327.33,1246.28,327.33,918.94,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27761,112.90,43.74,8.22,12.10,21.95,1559.10,33.51,-21.60,55.11,26.73,-1.82,26.73,-11.68,174,33,2,55.19,78,18,78,32.00,31.00,327.33,1249.75,327.33,922.41,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27754,112.68,43.60,8.18,11.82,21.90,1530.40,33.14,-20.85,53.99,26.43,-1.66,26.43,-11.27,174,34,2,56.55,79,18,79,31.00,32.00,327.33,1246.28,327.33,918.94,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27755,112.72,43.61,8.18,11.82,21.90,1530.40,33.14,-20.85,53.99,26.43,-1.66,26.43,-11.27,174,34,2,56.55,79,18,79,31.00,32.00,327.33,1246.28,327.33,918.94,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20621,112,43,9.13,13.41,24.90,1456.80,34.71,-19.14,53.85,24.70,0.01,26.67,-9.43,170,34,2,63.29,83,16,82,30.00,32.00,320.23,1329.34,320.23,1009.12,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27753,112.66,43.55,8.32,12.11,22.22,1537.41,33.53,-20.97,54.49,26.64,-1.59,26.64,-11.23,172,34,2,56.13,77,18,77,31.00,32.00,323.78,1258.43,323.78,934.65,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
24547,112.18,34.66,16.54,11.62,30.26,940.91,35.59,-2.82,38.42,28.22,4.73,28.22,4.73,427,77,5,62.32,193,19,193,19.00,72.00,740.63,1973.23,740.63,1232.60,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26569,82.50,28,18.41,10.67,43.23,494.53,29.89,5.21,24.68,22.92,12.24,22.92,11.47,1518,438,6,111.93,973,40,973,54.00,432.00,1905.10,2117.85,1905.10,212.74,0.00,C:EU,In,In,In,Out,In,Out,Out,Out,Out,Out,Out
29083,100.23,18.93,25.13,10.16,50.91,297.79,34.16,14.21,19.95,26.86,21.04,28.12,21.04,1028,190,3,89.55,557,17,326,17.00,187.00,1484.08,2526.91,1484.08,1042.83,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
28227,111.58,42.01,9.64,12.85,25.98,1330.45,32.88,-16.60,49.48,25.47,1.24,25.47,-7.44,183,46,2,87.07,108,11,108,22.00,44.00,343.26,1374.41,343.26,1031.16,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
21670,69.15,29.03,23.91,14.35,40.59,790.69,40.21,4.86,35.35,32.27,19.24,32.29,13.17,185,51,1,99.26,117,8,77,26.00,50.00,346.78,2466.15,346.78,2119.36,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
29086,102.28,15.03,26.90,9.09,56.99,235.14,33.97,18.02,15.95,27.92,24.18,29.21,23.50,1107,229,9,78.23,548,41,322,62.00,220.00,1561.55,2604.93,1561.55,1043.38,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
20628,112.74,42.37,10.38,12.96,25.32,1384.97,34.85,-16.34,51.19,27.04,1.67,27.04,-7.21,184,48,2,89.16,111,12,111,24.00,46.00,345.02,1440.20,345.02,1095.17,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
24920,103.75,35.83,7.99,10.74,30.40,879.44,23.28,-12.06,35.34,18.15,-3.44,18.15,-3.44,848,181,5,85.48,441,19,441,19.00,176.00,1229.84,1229.84,1291.63,0.00,61.79,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
20627,96.83,37.10,3.07,14.04,34.80,967.26,22.19,-18.15,40.34,13.99,-6.49,13.99,-9.37,126,35,0,108.89,89,3,89,3.00,35.00,240.78,836.85,240.78,596.07,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20631,106.20,37.99,13.93,10.87,26.76,1100.28,32.79,-7.84,40.63,25.36,1.39,26.82,-0.38,328,95,4,100.87,200,16,198,24.00,91.00,587.12,1754.52,587.12,1167.40,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
23198,99,16.75,26.17,9.83,55.55,236.41,34,16.30,17.69,26.15,25.69,29.06,22.96,1145,213,2,92.20,609,9,167,45.00,211.00,1597.39,2574.17,1597.39,976.77,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
