ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
27763,113.14,43.79,8.64,11.83,23.08,1459.34,33.33,-17.90,51.23,24.19,-5.99,26.58,-9.77,261,37,7,43.60,97,43,90,56.00,30.00,477.35,1286.33,477.35,808.98,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27756,112.75,43.64,8.56,11.66,23.13,1436.78,33.06,-17.35,50.41,23.97,-5.76,26.32,-9.46,260,36,8,42.95,94,43,86,55.00,28.00,475.68,1279.34,475.68,803.66,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27761,112.90,43.74,8.57,11.91,23.13,1464.47,33.37,-18.10,51.47,24.18,-6.05,26.57,-9.89,259,35,7,42.78,95,43,88,56.00,28.00,474.00,1280.22,474.00,806.21,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27754,112.68,43.60,8.56,11.66,23.13,1436.78,33.06,-17.35,50.41,23.97,-5.76,26.32,-9.46,260,36,8,42.95,94,43,86,55.00,28.00,475.68,1279.34,475.68,803.66,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27755,112.72,43.61,8.56,11.66,23.13,1436.78,33.06,-17.35,50.41,23.97,-5.76,26.32,-9.46,260,36,8,42.95,94,43,86,55.00,28.00,475.68,1279.34,475.68,803.66,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20621,112,43,9.59,13.18,26.16,1366.72,34.79,-15.59,50.38,24.40,-4.05,26.69,-7.61,243,37,5,49.12,92,38,85,51.00,32.00,447.02,1369.98,447.02,922.96,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27753,112.66,43.55,8.70,11.95,23.47,1443.75,33.45,-17.48,50.94,24.15,-5.67,26.52,-9.42,258,36,8,42.65,93,42,85,54.00,28.00,472.32,1291.58,472.32,819.26,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
24547,112.18,34.66,17.91,12.08,32.70,880.15,35.81,-1.12,36.93,27.03,6.83,28.68,6.65,533,113,4,82.09,290,17,269,44.00,109.00,894.19,2080.34,894.19,1186.15,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26569,82.50,28,20.63,12,42.14,552.07,34.79,6.31,28.47,24.89,15.36,26.40,13.04,1236,406,1,136.81,953,7,570,21.00,405.00,1679.63,2273.02,1679.63,593.39,0.00,C:EU,In,In,In,Out,In,Out,Out,Out,Out,Out,Out
29083,100.23,18.93,26.44,10.27,52.29,289.12,35.70,16.05,19.64,28.03,24.18,29.30,22.46,1023,224,0,102.20,601,9,348,12.00,224.00,1479.04,2585.77,1479.04,1106.73,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
