ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
24534,106,37,11.69,9.76,26.73,964.63,28.34,-8.15,36.50,23.34,0.61,23.34,-0.67,595,168,3,108.90,388,15,388,23.00,165.00,979.12,1557.05,979.12,577.93,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24535,106,37,11.69,9.76,26.73,964.63,28.34,-8.15,36.50,23.34,0.61,23.34,-0.67,595,168,3,108.90,388,15,388,23.00,165.00,979.12,1557.05,979.12,577.93,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
27765,113.08,43.79,7.19,11.41,22.05,1458.53,30.38,-21.38,51.76,24.38,-2.31,24.38,-11.50,336,81,2,81.12,183,27,183,39.00,79.00,599.91,1161.39,599.91,561.49,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27752,112.63,43.54,7.21,11.54,22.41,1442.14,30.52,-20.97,51.49,24.28,-2.24,24.28,-11.19,341,81,3,79.17,185,30,185,39.00,78.00,607.86,1163.09,607.86,555.23,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27763,113.14,43.79,7.19,11.41,22.05,1458.53,30.38,-21.38,51.76,24.38,-2.31,24.38,-11.50,336,81,2,81.12,183,27,183,39.00,79.00,599.91,1161.39,599.91,561.49,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27756,112.75,43.64,7.07,11.24,22.06,1435.09,30.12,-20.85,50.96,24.07,-2.32,24.07,-11.23,345,82,3,79.04,186,30,186,39.00,79.00,614.21,1151.24,614.21,537.04,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27761,112.90,43.74,7.12,11.50,22.11,1463.84,30.44,-21.57,52.01,24.38,-2.46,24.38,-11.62,337,80,3,79.99,183,28,183,39.00,77.00,601.50,1155.47,601.50,553.97,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27754,112.68,43.60,7.07,11.24,22.06,1435.09,30.12,-20.85,50.96,24.07,-2.32,24.07,-11.23,345,82,3,79.04,186,30,186,39.00,79.00,614.21,1151.24,614.21,537.04,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27755,112.72,43.61,7.07,11.24,22.06,1435.09,30.12,-20.85,50.96,24.07,-2.32,24.07,-11.23,345,82,3,79.04,186,30,186,39.00,79.00,614.21,1151.24,614.21,537.04,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20621,112,43,7.91,12.67,25.07,1355.11,31.37,-19.19,50.56,24.08,-0.71,24.08,-9.46,347,94,2,91.62,205,26,205,36.00,92.00,617.37,1222.93,617.37,605.56,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
