ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
20985,102.90,36.30,20.65,17.47,31.81,1349.90,47.41,-7.49,54.90,37.13,19.94,37.13,3.36,27,11,0,103.41,17,0,17,0.00,11.00,53.30,2274.33,53.30,2221.03,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
29040,70.99,23.44,27.80,14.17,37.78,733.95,46.95,9.44,37.50,32.12,25.83,36.31,17.98,633,258,0,170.63,588,0,279,4.00,258.00,1029.47,2640.24,1029.47,1610.77,0.00,C:EU,In,In,Out,Out,In,Out,Out,Out,Out,Out,Out
26502,96.33,37.17,19.18,16.47,30.37,1316.19,46.04,-8.20,54.24,27.28,8.15,35.15,2.88,17,5,0,71.58,9,0,8,0.00,5.00,33.67,2173.81,33.67,2140.14,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
29064,97.33,36.87,23.86,16.83,31.37,1279.65,49.94,-3.70,53.64,31.91,22.27,38.79,7.64,17,5,0,62.28,10,1,6,1.00,5.00,33.67,2463.53,33.67,2429.86,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
26570,76.93,33.69,18.21,15.67,33.82,1085.28,41.97,-4.36,46.33,27.72,4.27,30.63,4.27,108,23,0,74.35,57,10,34,10.00,23.00,207.60,2102.95,207.60,1895.35,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
24220,113.12,43.41,7.99,12.20,23.73,1409.08,33.17,-18.26,51.43,25.28,8.77,25.28,-9.86,368,70,15,53.41,156,52,156,63.00,55.00,650.36,1229.84,650.36,579.47,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
23195,102.33,15,28.27,9.13,51.78,231.38,37.44,19.81,17.63,29.12,24.99,30.83,24.99,1207,266,0,94.07,678,26,267,26.00,266.00,1653.96,2657.58,1653.96,1003.62,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
29177,95.37,21.97,27.19,12.40,37.66,821.32,42.43,9.50,32.93,34.45,18.76,35.29,16.24,292,55,0,86.04,140,1,133,5.00,55.00,528.75,2616.62,528.75,2087.87,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
20624,105.91,36.98,16.81,15.59,29.13,1359.06,43.39,-10.12,53.51,33.55,-0.36,33.55,-0.36,60,28,0,133.33,37,1,37,1.00,28.00,117.17,1994.82,117.17,1877.65,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24531,106,37,15.49,15.20,28.96,1336.29,41.77,-10.74,52.51,32.06,-1.29,32.06,-1.29,70,34,0,140.20,46,1,46,1.00,34.00,136.25,1887.27,136.25,1751.02,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24532,106,37,15.49,15.20,28.96,1336.29,41.77,-10.74,52.51,32.06,-1.29,32.06,-1.29,70,34,0,140.20,46,1,46,1.00,34.00,136.25,1887.27,136.25,1751.02,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24534,106,37,15.49,15.20,28.96,1336.29,41.77,-10.74,52.51,32.06,-1.29,32.06,-1.29,70,34,0,140.20,46,1,46,1.00,34.00,136.25,1887.27,136.25,1751.02,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24535,106,37,15.49,15.20,28.96,1336.29,41.77,-10.74,52.51,32.06,-1.29,32.06,-1.29,70,34,0,140.20,46,1,46,1.00,34.00,136.25,1887.27,136.25,1751.02,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
27765,113.08,43.79,7.31,11.23,21.96,1447.23,31.58,-19.54,51.13,24.89,8.11,24.89,-11.13,380,64,15,47.86,157,55,157,66.00,49.00,669.01,1171.57,669.01,502.56,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27752,112.63,43.54,7.32,11.44,22.34,1440.08,31.82,-19.37,51.19,24.89,8.11,24.89,-10.93,378,65,16,48.09,156,55,156,67.00,49.00,665.91,1172.42,665.91,506.51,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27763,113.14,43.79,7.31,11.23,21.96,1447.23,31.58,-19.54,51.13,24.89,8.11,24.89,-11.13,380,64,15,47.86,157,55,157,66.00,49.00,669.01,1171.57,669.01,502.56,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27756,112.75,43.64,7.20,11.14,22,1432.38,31.45,-19.20,50.65,24.69,7.98,24.69,-10.94,378,65,15,48.80,157,55,157,65.00,50.00,665.91,1162.24,665.91,496.32,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27761,112.90,43.74,7.23,11.32,22.02,1453.57,31.62,-19.77,51.40,24.89,8.04,24.89,-11.27,382,63,16,46.89,157,55,157,68.00,47.00,672.11,1164.78,672.11,492.68,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27754,112.68,43.60,7.20,11.14,22,1432.38,31.45,-19.20,50.65,24.69,7.98,24.69,-10.94,378,65,15,48.80,157,55,157,65.00,50.00,665.91,1162.24,665.91,496.32,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27755,112.72,43.61,7.20,11.14,22,1432.38,31.45,-19.20,50.65,24.69,7.98,24.69,-10.94,378,65,15,48.80,157,55,157,65.00,50.00,665.91,1162.24,665.91,496.32,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20621,112,43,8.10,12.66,24.62,1385.76,33.34,-18.08,51.42,25.20,9.07,25.20,-9.49,345,69,15,55.86,148,47,148,62.00,54.00,614.21,1239.35,614.21,625.14,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27753,112.66,43.55,7.32,11.44,22.34,1440.08,31.82,-19.37,51.19,24.89,8.11,24.89,-10.93,378,65,16,48.09,156,55,156,67.00,49.00,665.91,1172.42,665.91,506.51,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
