ID,LONG,LAT,rA,rB,rC,rD,rE,rF,rG,rH,rI,rAa,rAb,rCa,rCb,rAc,rBc,rCc,rHl,rHu
128146,132.908600,48.677520,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128147,133.588800,48.677520,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128148,134.269100,48.677520,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128149,134.949300,48.677520,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128150,135.629500,48.677520,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128151,136.309800,48.677520,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128152,136.990000,48.677520,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
128153,137.670200,48.677520,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
128154,138.350500,48.677520,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
128155,139.030700,48.677520,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
128156,139.710900,48.677520,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
128584,68.122200,48.228360,2,2,3,1,0,2,1,1,1,2,2,3,3,3,3,2,1,1
128585,68.796500,48.228360,2,0,3,1,0,2,3,1,3,2,2,3,3,3,1,2,1,1
128586,69.470700,48.228360,2,2,3,1,0,2,3,1,1,2,2,3,3,3,3,2,1,1
128587,70.144900,48.228360,2,0,3,1,0,2,3,1,3,2,2,3,3,3,1,2,1,1
128588,70.819200,48.228360,2,0,3,1,0,2,3,1,3,2,2,3,3,3,1,2,1,1
128589,71.493400,48.228360,2,0,3,1,0,2,1,1,3,2,2,3,3,3,1,2,1,1
128590,72.167700,48.228360,2,3,3,2,0,2,1,1,0,2,2,3,3,3,2,2,1,1
128591,72.841900,48.228360,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
128592,73.516200,48.228360,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
128593,74.190400,48.228360,2,3,3,2,3,2,1,1,0,2,2,3,3,3,2,2,1,1
128594,74.864700,48.228360,2,3,3,2,3,2,1,1,0,2,2,3,3,3,2,2,1,1
128595,75.538900,48.228360,2,3,3,2,3,2,1,1,0,2,2,3,3,3,2,2,1,1
128596,76.213100,48.228360,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
128597,76.887400,48.228360,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
128598,77.561600,48.228360,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
128599,78.235900,48.228360,2,3,3,2,3,2,2,2,0,2,2,3,3,3,2,2,2,2
128600,78.910100,48.228360,2,3,3,2,3,2,2,2,0,2,2,3,3,3,2,2,2,2
128601,79.584400,48.228360,2,3,3,2,3,2,2,0,0,2,2,3,3,3,2,2,2,0
128602,80.258600,48.228360,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
128603,80.932900,48.228360,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
128604,81.607100,48.228360,2,0,0,2,3,2,2,0,0,2,2,3,0,3,1,1,2,0
128605,82.281400,48.228360,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
128609,84.978300,48.228360,2,3,0,2,3,1,2,2,3,2,2,3,0,3,2,1,2,2
128610,85.652600,48.228360,2,3,0,2,3,1,2,2,3,2,2,3,0,3,2,1,2,2
128611,86.326800,48.228360,2,3,3,2,3,1,2,1,3,2,2,3,3,3,2,2,1,1
128612,87.001100,48.228360,2,3,3,2,3,1,2,1,3,2,2,3,3,3,2,2,1,1
128613,87.675300,48.228360,2,3,3,2,3,2,2,3,0,2,2,3,3,3,2,2,1,3
128614,88.349600,48.228360,2,3,3,2,3,2,2,3,0,2,2,3,3,3,2,2,1,3
128615,89.023800,48.228360,2,3,3,2,3,2,2,3,0,2,2,3,3,3,2,2,1,3
128616,89.698000,48.228360,2,3,3,2,3,2,0,3,0,2,2,3,3,3,2,2,1,3
128617,90.372300,48.228360,2,3,3,2,3,2,3,3,0,2,2,3,3,3,2,2,1,3
128618,91.046500,48.228360,2,3,3,2,3,2,3,3,0,2,2,3,3,3,2,2,1,3
128619,91.720800,48.228360,2,3,3,2,3,0,3,1,0,2,2,3,3,3,2,2,1,1
128620,92.395000,48.228360,2,3,3,2,3,0,0,2,0,2,2,3,3,3,2,2,2,2
128622,93.743500,48.228360,2,3,3,2,3,0,0,2,0,2,2,3,3,3,2,2,2,2
128623,94.417800,48.228360,2,3,3,2,3,0,3,3,0,2,2,3,3,3,2,2,1,3
128624,95.092000,48.228360,2,3,3,2,3,0,3,3,0,2,2,3,3,3,2,2,1,3
128625,95.766300,48.228360,2,3,3,2,3,0,3,3,0,2,2,3,3,3,2,2,1,3
128626,96.440500,48.228360,2,3,3,0,3,0,3,3,0,2,2,3,3,3,2,2,1,3
128627,97.114700,48.228360,2,3,3,2,3,0,3,3,0,2,2,3,3,3,2,2,1,3
128628,97.789000,48.228360,2,3,0,0,3,3,0,0,3,2,2,3,0,3,2,1,2,0
128629,98.463200,48.228360,2,3,0,0,3,3,0,0,3,2,2,3,0,3,2,1,2,0
128630,99.137500,48.228360,2,3,0,2,3,3,0,0,3,2,2,3,0,3,2,1,2,0
128631,99.811700,48.228360,2,3,0,2,3,3,0,0,3,2,2,3,0,3,2,1,2,0
128632,100.486000,48.228360,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
128633,101.160200,48.228360,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
128634,101.834500,48.228360,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
128635,102.508700,48.228360,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
128636,103.183000,48.228360,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
128637,103.857200,48.228360,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
128638,104.531400,48.228360,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
128639,105.205700,48.228360,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
128640,105.879900,48.228360,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
128641,106.554200,48.228360,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
128642,107.228400,48.228360,2,3,0,2,3,3,0,0,3,2,2,3,0,3,2,1,2,0
128643,107.902700,48.228360,2,3,0,2,3,3,0,0,3,2,2,3,0,3,2,1,2,0
128644,108.576900,48.228360,2,3,0,2,3,3,0,0,3,2,2,3,0,3,2,1,2,0
128645,109.251200,48.228360,2,3,0,2,3,3,0,0,3,2,2,3,0,3,2,1,2,0
128646,109.925400,48.228360,2,0,0,2,3,3,0,0,3,2,2,3,0,3,1,1,2,0
128650,112.622400,48.228360,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
128651,113.296600,48.228360,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
128652,113.970900,48.228360,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
128653,114.645100,48.228360,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
128654,115.319400,48.228360,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
128655,115.993600,48.228360,2,3,3,2,3,2,0,2,0,2,2,3,3,3,2,2,2,2
128656,116.667900,48.228360,2,3,3,2,3,2,0,2,0,2,2,3,3,3,2,2,2,2
128657,117.342100,48.228360,2,3,3,2,3,1,0,1,3,2,2,3,3,3,2,2,1,1
128658,118.016300,48.228360,2,3,3,2,3,1,0,1,3,2,2,3,3,3,2,2,1,1
128659,118.690600,48.228360,2,3,0,2,3,3,0,2,3,2,2,3,0,3,2,1,2,2
128660,119.364800,48.228360,2,3,0,2,3,3,0,2,3,2,2,3,0,3,2,1,2,2
128661,120.039100,48.228360,2,3,0,2,3,3,0,0,3,2,2,3,0,3,2,1,2,0
128662,120.713300,48.228360,2,3,2,2,3,3,0,0,3,2,2,1,2,3,2,3,2,0
128663,121.387600,48.228360,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
128664,122.061800,48.228360,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
128665,122.736100,48.228360,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
128666,123.410300,48.228360,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
128667,124.084600,48.228360,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
128668,124.758800,48.228360,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
128669,125.433000,48.228360,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128670,126.107300,48.228360,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128671,126.781500,48.228360,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
128672,127.455800,48.228360,2,3,2,2,3,3,0,2,3,2,2,1,2,3,2,3,2,2
128673,128.130000,48.228360,2,3,2,2,3,3,0,2,3,2,2,1,2,3,2,3,2,2
128674,128.804300,48.228360,2,3,2,2,3,3,0,2,3,2,2,1,2,3,2,3,2,2
128675,129.478500,48.228360,2,3,2,2,3,3,0,2,3,2,2,1,2,3,2,3,2,2
128676,130.152800,48.228360,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128677,130.827000,48.228360,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128678,131.501200,48.228360,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128679,132.175500,48.228360,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128680,132.849700,48.228360,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128681,133.524000,48.228360,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128682,134.198200,48.228360,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128683,134.872500,48.228360,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128684,135.546700,48.228360,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128685,136.221000,48.228360,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
128686,136.895200,48.228360,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
128687,137.569500,48.228360,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
128688,138.243700,48.228360,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
128689,138.917900,48.228360,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
128690,139.592200,48.228360,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
129121,67.976200,47.779200,2,2,3,1,0,2,1,1,1,2,2,3,3,3,3,2,1,1
129122,68.644600,47.779200,2,2,3,1,0,2,3,1,1,2,2,3,3,3,3,2,1,1
129123,69.313000,47.779200,2,2,3,1,0,2,3,1,1,2,2,3,3,3,3,2,1,1
129124,69.981400,47.779200,2,2,3,1,0,2,3,1,1,2,2,3,3,3,3,2,1,1
129125,70.649800,47.779200,2,2,3,1,0,2,3,1,1,2,2,3,3,3,3,2,1,1
129126,71.318200,47.779200,2,2,3,1,0,2,3,1,1,2,2,3,3,3,3,2,1,1
129127,71.986600,47.779200,2,2,3,1,0,2,1,1,1,2,2,3,3,3,3,2,1,1
129128,72.655000,47.779200,2,2,3,1,0,2,1,1,1,2,2,3,3,3,3,2,1,1
129130,73.991800,47.779200,2,2,3,1,0,2,1,1,1,2,2,3,3,3,3,2,1,1
129131,74.660200,47.779200,2,3,3,2,0,2,1,1,0,2,2,3,3,3,2,2,1,1
129132,75.328600,47.779200,2,3,3,2,0,2,1,1,0,2,2,3,3,3,2,2,1,1
129133,75.997000,47.779200,2,3,3,2,0,2,1,1,0,2,2,3,3,3,2,2,1,1
129134,76.665400,47.779200,2,3,3,2,0,2,1,1,0,2,2,3,3,3,2,2,1,1
129135,77.333800,47.779200,2,3,3,2,0,2,1,1,0,2,2,3,3,3,2,2,1,1
129136,78.002200,47.779200,2,3,3,2,0,2,1,1,0,2,2,3,3,3,2,2,1,1
129137,78.670600,47.779200,2,3,3,2,0,2,1,1,0,2,2,3,3,3,2,2,1,1
129138,79.339000,47.779200,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
129139,80.007400,47.779200,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
129140,80.675800,47.779200,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
129141,81.344200,47.779200,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
129142,82.012600,47.779200,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
129143,82.681000,47.779200,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
129145,84.017800,47.779200,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
129146,84.686200,47.779200,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
129147,85.354600,47.779200,2,3,3,2,3,2,2,2,0,2,2,3,3,3,2,2,2,2
129148,86.023000,47.779200,2,3,3,2,3,2,2,2,0,2,2,3,3,3,2,2,2,2
129149,86.691400,47.779200,2,3,3,2,3,2,2,2,0,2,2,3,3,3,2,2,2,2
129150,87.359800,47.779200,2,3,3,2,3,1,2,1,3,2,2,3,3,3,2,2,1,1
129151,88.028200,47.779200,2,3,3,2,3,2,2,1,0,2,2,3,3,3,2,2,1,1
129152,88.696600,47.779200,2,3,3,2,3,2,0,3,0,2,2,3,3,3,2,2,1,3
129153,89.365000,47.779200,2,3,3,2,3,2,2,3,0,2,2,3,3,3,2,2,1,3
129154,90.033400,47.779200,2,3,3,2,3,2,2,3,0,2,2,3,3,3,2,2,1,3
129155,90.701800,47.779200,2,3,3,2,3,2,3,3,0,2,2,3,3,3,2,2,1,3
129156,91.370200,47.779200,2,3,3,2,3,2,3,3,0,2,2,3,3,3,2,2,1,3
129157,92.038600,47.779200,2,3,3,2,3,0,3,1,0,2,2,3,3,3,2,2,1,1
129158,92.707000,47.779200,2,3,3,2,3,0,3,1,0,2,2,3,3,3,2,2,1,1
129159,93.375400,47.779200,2,3,3,2,3,0,3,1,0,2,2,3,3,3,2,2,1,1
129160,94.043800,47.779200,2,3,3,2,3,0,3,1,0,2,2,3,3,3,2,2,1,1
129161,94.712200,47.779200,2,3,3,2,3,0,3,1,0,2,2,3,3,3,2,2,1,1
129162,95.380600,47.779200,2,3,3,2,3,0,3,3,3,2,2,3,3,3,2,2,1,3
129163,96.049000,47.779200,2,3,3,2,3,0,3,3,0,2,2,3,3,3,2,2,1,3
129164,96.717400,47.779200,2,3,3,2,3,2,3,3,3,2,2,3,3,3,2,2,1,3
129165,97.385800,47.779200,2,3,3,0,3,0,3,3,0,2,2,3,3,3,2,2,1,3
129166,98.054200,47.779200,2,3,3,0,3,0,3,3,0,2,2,3,3,3,2,2,1,3
129167,98.722600,47.779200,2,3,3,0,3,0,3,3,0,2,2,3,3,3,2,2,1,3
129168,99.391000,47.779200,2,3,3,2,3,3,0,3,3,2,2,3,3,3,2,2,1,3
129169,100.059400,47.779200,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
129170,100.727800,47.779200,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
129171,101.396200,47.779200,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
129172,102.064600,47.779200,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
129173,102.733000,47.779200,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
129174,103.401400,47.779200,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
129175,104.069800,47.779200,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
129176,104.738200,47.779200,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
129177,105.406600,47.779200,2,3,0,2,3,1,0,2,3,2,2,3,0,3,2,1,2,2
129178,106.075000,47.779200,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
129179,106.743400,47.779200,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
129180,107.411800,47.779200,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
129181,108.080200,47.779200,2,0,0,2,3,3,0,0,3,2,2,3,0,3,1,1,2,0
129182,108.748600,47.779200,2,0,0,2,3,3,0,0,3,2,2,3,0,3,1,1,2,0
129187,112.090600,47.779200,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
129188,112.759000,47.779200,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
129189,113.427400,47.779200,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
129190,114.095800,47.779200,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
129191,114.764200,47.779200,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
129194,116.769400,47.779200,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
129195,117.437800,47.779200,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
129196,118.106200,47.779200,2,3,3,2,3,1,0,1,3,2,2,3,3,3,2,2,1,1
129197,118.774600,47.779200,2,3,3,2,3,3,0,1,3,2,2,3,3,3,2,2,1,1
129198,119.443000,47.779200,2,3,0,2,3,3,0,0,3,2,2,3,0,3,2,1,2,0
129199,120.111400,47.779200,2,3,2,2,3,3,0,0,3,2,2,1,2,3,2,3,2,0
129200,120.779800,47.779200,2,3,2,2,3,3,0,0,3,2,2,1,2,3,2,3,2,0
129201,121.448200,47.779200,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
129202,122.116600,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129203,122.785000,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129204,123.453400,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129205,124.121800,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129206,124.790200,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129207,125.458600,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129208,126.127000,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129209,126.795400,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129210,127.463800,47.779200,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
129211,128.132200,47.779200,2,3,2,2,3,3,0,2,3,2,2,1,2,3,2,3,2,2
129212,128.800600,47.779200,2,3,2,2,3,3,0,2,3,2,2,1,2,3,2,3,2,2
129213,129.469000,47.779200,2,3,2,2,3,3,0,2,3,2,2,1,2,3,2,3,2,2
129214,130.137400,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129215,130.805800,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129216,131.474200,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129217,132.142600,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129218,132.811000,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129219,133.479400,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129220,134.147800,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129221,134.816200,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129222,135.484600,47.779200,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129223,136.153000,47.779200,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
129224,136.821400,47.779200,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
129225,137.489800,47.779200,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
129226,138.158200,47.779200,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
129227,138.826600,47.779200,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
129663,67.847800,47.330040,2,2,3,1,0,2,1,1,1,2,2,3,3,3,3,2,1,1
129664,68.510500,47.330040,2,2,3,1,0,2,3,1,1,2,2,3,3,3,3,2,1,1
129665,69.173200,47.330040,2,2,3,1,0,2,3,1,1,2,2,3,3,3,3,2,1,1
129666,69.835900,47.330040,2,2,3,1,0,2,3,1,1,2,2,3,3,3,3,2,1,1
129667,70.498600,47.330040,2,2,3,1,0,2,3,1,1,2,2,3,3,3,3,2,1,1
129668,71.161300,47.330040,2,2,3,1,0,2,3,1,1,2,2,3,3,3,3,2,1,1
129669,71.824000,47.330040,2,2,3,1,0,2,1,1,1,2,2,3,3,3,3,2,1,1
129670,72.486700,47.330040,2,2,3,1,0,2,1,1,1,2,2,3,3,3,3,2,1,1
129674,75.137500,47.330040,2,0,3,1,0,2,1,1,3,2,2,3,3,3,1,2,1,1
129675,75.800200,47.330040,2,0,3,1,0,2,1,1,3,2,2,3,3,3,1,2,1,1
129676,76.462900,47.330040,2,0,3,1,0,2,1,1,3,2,2,3,3,3,1,2,1,1
129677,77.125600,47.330040,2,0,3,1,0,2,1,1,3,2,2,3,3,3,1,2,1,1
129678,77.788300,47.330040,2,0,3,1,0,2,1,1,3,2,2,3,3,3,1,2,1,1
129679,78.451000,47.330040,2,0,3,1,0,2,1,1,3,2,2,3,3,3,1,2,1,1
129682,80.439000,47.330040,2,2,0,2,3,2,0,2,2,2,2,3,0,3,3,1,2,2
129683,81.101700,47.330040,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
129684,81.764400,47.330040,2,0,0,2,3,2,2,0,0,2,2,3,0,3,1,1,2,0
129685,82.427100,47.330040,2,0,0,2,3,2,2,0,0,2,2,3,0,3,1,1,2,0
129686,83.089800,47.330040,2,3,3,2,0,2,1,3,0,2,2,3,3,3,2,2,1,3
129687,83.752500,47.330040,2,3,3,2,0,2,1,1,0,2,2,3,3,3,2,2,1,1
129688,84.415200,47.330040,2,3,3,2,0,2,1,1,0,2,2,3,3,3,2,2,1,1
129689,85.077900,47.330040,2,3,3,2,0,2,1,3,0,2,2,3,3,3,2,2,1,3
129690,85.740600,47.330040,2,3,3,2,3,2,1,3,0,2,2,3,3,3,2,2,1,3
129691,86.403300,47.330040,2,3,3,2,3,2,2,2,0,2,2,3,3,3,2,2,2,2
129692,87.066000,47.330040,2,3,3,2,3,2,2,2,0,2,2,3,3,3,2,2,2,2
129693,87.728700,47.330040,2,3,3,2,3,2,0,2,0,2,2,3,3,3,2,2,2,2
129694,88.391400,47.330040,2,3,0,2,3,1,0,2,3,2,2,3,0,3,2,1,2,2
129695,89.054100,47.330040,2,3,0,2,3,1,0,2,3,2,2,3,0,3,2,1,2,2
129696,89.716800,47.330040,2,3,3,2,3,2,3,3,0,2,2,3,3,3,2,2,1,3
129697,90.379500,47.330040,2,3,3,2,3,2,2,3,0,2,2,3,3,3,2,2,1,3
129698,91.042200,47.330040,2,3,3,2,3,2,3,3,0,2,2,3,3,3,2,2,1,3
129699,91.704900,47.330040,2,3,3,2,3,0,3,3,0,2,2,3,3,3,2,2,1,3
129700,92.367600,47.330040,2,3,3,2,3,0,3,1,0,2,2,3,3,3,2,2,1,1
129701,93.030200,47.330040,2,3,3,2,3,0,3,3,0,2,2,3,3,3,2,2,1,3
129702,93.692900,47.330040,2,3,3,2,3,0,3,1,0,2,2,3,3,3,2,2,1,1
129706,96.343700,47.330040,2,3,3,2,3,2,3,3,3,2,2,3,3,3,2,2,1,3
129707,97.006400,47.330040,2,3,3,2,3,2,3,3,3,2,2,3,3,3,2,2,1,3
129708,97.669100,47.330040,2,3,3,2,3,0,3,3,3,2,2,3,3,3,2,2,1,3
129709,98.331800,47.330040,2,3,3,0,3,0,3,3,0,2,2,3,3,3,2,2,1,3
129710,98.994500,47.330040,2,3,3,0,3,0,3,3,0,2,2,3,3,3,2,2,1,3
129711,99.657200,47.330040,2,3,3,2,3,0,3,3,0,2,2,3,3,3,2,2,1,3
129712,100.319900,47.330040,2,3,3,2,3,2,0,0,0,2,2,3,3,3,2,2,2,0
129713,100.982600,47.330040,2,3,3,2,3,2,0,0,0,2,2,3,3,3,2,2,2,0
129714,101.645300,47.330040,2,0,0,2,3,1,0,0,3,2,2,3,0,3,1,1,2,0
129715,102.308000,47.330040,2,0,0,2,3,1,0,0,3,2,2,3,0,3,1,1,2,0
129716,102.970700,47.330040,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
129717,103.633400,47.330040,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
129718,104.296100,47.330040,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
129719,104.958800,47.330040,2,3,3,2,3,1,0,3,3,2,2,3,3,3,2,2,1,3
129722,106.946800,47.330040,2,3,3,2,3,2,3,3,0,2,2,3,3,3,2,2,1,3
129723,107.609500,47.330040,2,3,3,2,3,2,3,3,0,2,2,3,3,3,2,2,1,3
129728,110.923000,47.330040,2,3,3,2,3,2,3,3,0,2,2,3,3,3,2,2,1,3
129729,111.585700,47.330040,2,3,3,2,3,2,3,3,0,2,2,3,3,3,2,2,1,3
129730,112.248400,47.330040,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
129731,112.911100,47.330040,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
129737,116.887300,47.330040,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
129738,117.550000,47.330040,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
129739,118.212700,47.330040,2,3,3,2,3,1,0,1,3,2,2,3,3,3,2,2,1,1
129740,118.875300,47.330040,2,3,3,2,3,3,0,1,3,2,2,3,3,3,2,2,1,1
129741,119.538000,47.330040,2,3,0,2,3,3,0,0,3,2,2,3,0,3,2,1,2,0
129742,120.200700,47.330040,2,3,2,2,3,3,0,0,3,2,2,1,2,3,2,3,2,0
129743,120.863400,47.330040,2,3,2,2,3,1,0,0,3,2,2,1,2,3,2,3,2,0
129744,121.526100,47.330040,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
129745,122.188800,47.330040,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129746,122.851500,47.330040,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129747,123.514200,47.330040,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129748,124.176900,47.330040,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129749,124.839600,47.330040,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129750,125.502300,47.330040,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129751,126.165000,47.330040,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129752,126.827700,47.330040,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129753,127.490400,47.330040,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
129754,128.153100,47.330040,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
129755,128.815800,47.330040,2,3,2,2,3,3,0,2,3,2,2,1,2,3,2,3,2,2
